"id","sex","age","age_cat","race","juv_fel_count","decile_score","juv_misd_count","juv_other_count","priors_count","c_charge_degree","type_of_assessment","decile_score.1","score_text","two_year_recid"
6191,1,27,"25 - 45",2,1,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
6192,0,45,"Greater than 45",1,0,2,0,0,7,1,"Risk of Recidivism",2,"Low",0
6193,0,42,"25 - 45",2,0,5,0,0,1,0,"Risk of Recidivism",5,"Medium",0
6195,1,24,"Less than 25",1,0,5,1,0,3,0,"Risk of Recidivism",5,"Medium",1
6196,0,20,"Less than 25",2,1,8,1,1,2,1,"Risk of Recidivism",8,"High",1
6198,0,49,"Greater than 45",1,0,4,0,0,3,1,"Risk of Recidivism",4,"Low",0
6199,0,29,"25 - 45",1,0,9,0,0,8,0,"Risk of Recidivism",9,"High",1
6200,0,29,"25 - 45",3,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
6201,1,52,"Greater than 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
6202,0,37,"25 - 45",3,0,1,0,0,4,0,"Risk of Recidivism",1,"Low",1
6203,0,26,"25 - 45",2,0,3,0,0,1,0,"Risk of Recidivism",3,"Low",0
6205,0,53,"Greater than 45",2,0,1,0,0,15,1,"Risk of Recidivism",1,"Low",1
6206,0,47,"Greater than 45",3,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
6207,0,38,"25 - 45",2,0,8,0,0,0,0,"Risk of Recidivism",8,"High",1
6208,0,25,"25 - 45",2,0,6,0,0,1,1,"Risk of Recidivism",6,"Medium",0
6210,0,21,"Less than 25",2,1,10,0,0,1,1,"Risk of Recidivism",10,"High",1
6212,0,48,"Greater than 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6213,1,40,"25 - 45",1,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
6215,1,24,"Less than 25",6,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
6216,0,22,"Less than 25",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
6219,0,36,"25 - 45",2,0,8,0,0,4,0,"Risk of Recidivism",8,"High",0
6221,0,38,"25 - 45",1,0,2,0,0,2,0,"Risk of Recidivism",2,"Low",0
6222,0,23,"Less than 25",6,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",1
6223,0,54,"Greater than 45",6,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",0
6224,0,24,"Less than 25",3,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",0
6226,1,44,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
6227,1,23,"Less than 25",2,0,7,0,0,2,1,"Risk of Recidivism",7,"Medium",1
6228,0,64,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6229,0,38,"25 - 45",1,0,5,0,0,5,0,"Risk of Recidivism",5,"Medium",1
6230,1,45,"Greater than 45",6,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6231,0,49,"Greater than 45",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
6234,1,45,"Greater than 45",2,0,7,0,0,3,1,"Risk of Recidivism",7,"Medium",0
6236,0,33,"25 - 45",4,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6238,0,44,"25 - 45",3,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",0
6239,0,51,"Greater than 45",2,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
6240,0,50,"Greater than 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6241,0,33,"25 - 45",1,0,2,2,0,2,0,"Risk of Recidivism",2,"Low",0
6242,1,54,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6244,0,28,"25 - 45",3,0,5,0,0,3,1,"Risk of Recidivism",5,"Medium",1
6245,0,33,"25 - 45",1,0,9,0,1,14,1,"Risk of Recidivism",9,"High",0
6247,0,42,"25 - 45",2,0,7,0,0,17,0,"Risk of Recidivism",7,"Medium",1
6248,0,34,"25 - 45",1,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
6249,0,38,"25 - 45",1,0,3,0,0,2,1,"Risk of Recidivism",3,"Low",1
6250,0,21,"Less than 25",2,0,9,0,0,1,1,"Risk of Recidivism",9,"High",1
6251,0,33,"25 - 45",2,0,4,0,0,5,1,"Risk of Recidivism",4,"Low",0
6256,0,32,"25 - 45",2,0,7,0,1,9,0,"Risk of Recidivism",7,"Medium",1
6259,0,45,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
6260,0,30,"25 - 45",1,0,8,0,0,1,1,"Risk of Recidivism",8,"High",1
6264,1,29,"25 - 45",2,0,10,0,0,0,1,"Risk of Recidivism",10,"High",0
6266,0,44,"25 - 45",2,0,3,0,0,3,0,"Risk of Recidivism",3,"Low",0
6267,1,51,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
6268,1,28,"25 - 45",2,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
6271,0,27,"25 - 45",1,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
6274,0,28,"25 - 45",3,0,10,0,0,16,1,"Risk of Recidivism",10,"High",1
6278,1,30,"25 - 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
6280,0,32,"25 - 45",2,0,7,0,0,0,0,"Risk of Recidivism",7,"Medium",0
6281,0,27,"25 - 45",1,0,4,0,0,5,1,"Risk of Recidivism",4,"Low",0
6282,0,21,"Less than 25",3,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",1
6284,0,21,"Less than 25",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
6285,1,34,"25 - 45",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",1
6286,0,24,"Less than 25",2,0,9,0,0,7,1,"Risk of Recidivism",9,"High",1
6287,0,32,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6289,1,38,"25 - 45",1,0,6,0,0,5,1,"Risk of Recidivism",6,"Medium",1
6292,0,56,"Greater than 45",2,0,1,0,0,3,0,"Risk of Recidivism",1,"Low",0
6293,1,44,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6296,0,31,"25 - 45",2,0,5,0,0,1,0,"Risk of Recidivism",5,"Medium",1
6297,1,25,"25 - 45",1,0,7,0,0,6,1,"Risk of Recidivism",7,"Medium",0
6299,1,20,"Less than 25",2,0,5,0,0,0,0,"Risk of Recidivism",5,"Medium",0
6300,0,35,"25 - 45",2,0,5,0,0,1,0,"Risk of Recidivism",5,"Medium",0
6301,0,33,"25 - 45",2,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",1
6302,0,24,"Less than 25",2,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",0
6303,1,40,"25 - 45",3,0,2,0,0,2,0,"Risk of Recidivism",2,"Low",0
6304,0,27,"25 - 45",2,0,9,0,0,9,1,"Risk of Recidivism",9,"High",1
6305,1,21,"Less than 25",2,0,3,0,0,2,0,"Risk of Recidivism",3,"Low",0
6312,0,38,"25 - 45",2,0,5,0,0,9,1,"Risk of Recidivism",5,"Medium",1
6314,0,20,"Less than 25",1,0,6,0,1,0,1,"Risk of Recidivism",6,"Medium",1
6315,0,30,"25 - 45",2,0,3,0,0,9,1,"Risk of Recidivism",3,"Low",1
6317,0,36,"25 - 45",1,0,6,0,0,9,1,"Risk of Recidivism",6,"Medium",1
6319,0,23,"Less than 25",2,0,9,0,0,2,0,"Risk of Recidivism",9,"High",1
6320,0,39,"25 - 45",2,0,10,0,0,21,1,"Risk of Recidivism",10,"High",1
6321,0,32,"25 - 45",2,0,6,0,0,3,0,"Risk of Recidivism",6,"Medium",0
6322,0,29,"25 - 45",1,0,6,0,0,3,1,"Risk of Recidivism",6,"Medium",1
6323,0,58,"Greater than 45",1,0,1,0,0,2,0,"Risk of Recidivism",1,"Low",1
6324,0,23,"Less than 25",3,0,7,0,1,2,1,"Risk of Recidivism",7,"Medium",0
6326,0,23,"Less than 25",1,0,8,0,0,3,0,"Risk of Recidivism",8,"High",1
6328,1,68,"Greater than 45",2,0,2,0,0,5,1,"Risk of Recidivism",2,"Low",0
6330,1,26,"25 - 45",1,0,5,0,0,2,0,"Risk of Recidivism",5,"Medium",0
6332,0,51,"Greater than 45",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
6335,0,25,"25 - 45",2,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
6336,0,40,"25 - 45",2,0,9,0,0,5,1,"Risk of Recidivism",9,"High",1
6337,0,51,"Greater than 45",2,0,5,0,0,14,1,"Risk of Recidivism",5,"Medium",0
6338,0,27,"25 - 45",2,0,5,0,0,2,0,"Risk of Recidivism",5,"Medium",1
6339,0,49,"Greater than 45",2,0,5,0,0,11,0,"Risk of Recidivism",5,"Medium",1
6341,0,36,"25 - 45",6,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6344,0,28,"25 - 45",1,0,7,0,0,5,0,"Risk of Recidivism",7,"Medium",0
6345,0,20,"Less than 25",2,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
6347,0,21,"Less than 25",2,0,10,0,0,2,1,"Risk of Recidivism",10,"High",1
6349,1,31,"25 - 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
6353,0,57,"Greater than 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6354,1,61,"Greater than 45",1,0,3,0,0,8,1,"Risk of Recidivism",3,"Low",1
6356,0,35,"25 - 45",3,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",1
6359,0,54,"Greater than 45",2,0,6,0,0,3,1,"Risk of Recidivism",6,"Medium",1
6360,0,39,"25 - 45",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
6361,0,24,"Less than 25",2,0,7,1,0,1,1,"Risk of Recidivism",7,"Medium",0
6362,1,29,"25 - 45",3,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
6365,0,48,"Greater than 45",2,0,9,0,1,8,1,"Risk of Recidivism",9,"High",1
6367,0,30,"25 - 45",2,0,7,0,1,6,0,"Risk of Recidivism",7,"Medium",1
6368,0,26,"25 - 45",2,0,10,1,0,10,1,"Risk of Recidivism",10,"High",1
6369,0,36,"25 - 45",1,0,5,0,0,2,1,"Risk of Recidivism",5,"Medium",0
6371,0,37,"25 - 45",2,0,9,0,0,12,1,"Risk of Recidivism",9,"High",1
6372,0,26,"25 - 45",2,0,6,0,0,4,1,"Risk of Recidivism",6,"Medium",1
6373,0,29,"25 - 45",2,0,10,0,0,7,0,"Risk of Recidivism",10,"High",1
6375,0,26,"25 - 45",2,0,6,0,0,1,0,"Risk of Recidivism",6,"Medium",1
6376,0,60,"Greater than 45",2,0,1,0,0,2,1,"Risk of Recidivism",1,"Low",0
6377,0,27,"25 - 45",1,0,7,0,0,2,1,"Risk of Recidivism",7,"Medium",1
6378,0,41,"25 - 45",2,2,7,0,0,16,1,"Risk of Recidivism",7,"Medium",1
6379,0,22,"Less than 25",1,0,6,0,1,1,1,"Risk of Recidivism",6,"Medium",0
6380,0,28,"25 - 45",2,0,7,0,0,3,1,"Risk of Recidivism",7,"Medium",0
6381,0,33,"25 - 45",2,0,6,0,0,13,1,"Risk of Recidivism",6,"Medium",1
6382,0,28,"25 - 45",2,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",0
6383,0,55,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
6384,0,21,"Less than 25",2,0,8,1,0,6,1,"Risk of Recidivism",8,"High",1
6386,0,28,"25 - 45",3,0,3,0,0,2,1,"Risk of Recidivism",3,"Low",1
6387,1,22,"Less than 25",3,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
6389,1,29,"25 - 45",1,0,7,0,0,6,1,"Risk of Recidivism",7,"Medium",1
6390,0,45,"Greater than 45",2,0,1,0,0,5,1,"Risk of Recidivism",1,"Low",0
6391,0,24,"Less than 25",2,0,8,0,0,2,0,"Risk of Recidivism",8,"High",1
6392,0,50,"Greater than 45",2,0,1,0,0,12,1,"Risk of Recidivism",1,"Low",1
6393,0,24,"Less than 25",2,0,6,0,0,1,0,"Risk of Recidivism",6,"Medium",1
6394,0,47,"Greater than 45",2,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
6395,0,57,"Greater than 45",1,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
6396,0,54,"Greater than 45",1,0,1,0,0,6,1,"Risk of Recidivism",1,"Low",0
6398,1,42,"25 - 45",1,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
6399,0,35,"25 - 45",1,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
6400,0,30,"25 - 45",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
6401,0,53,"Greater than 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
6402,1,31,"25 - 45",2,0,3,0,0,2,0,"Risk of Recidivism",3,"Low",0
6405,0,83,"Greater than 45",1,0,1,0,0,4,1,"Risk of Recidivism",1,"Low",0
6406,0,46,"Greater than 45",3,0,6,0,0,15,1,"Risk of Recidivism",6,"Medium",0
6409,0,31,"25 - 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",1
6412,0,23,"Less than 25",6,0,10,0,0,4,1,"Risk of Recidivism",10,"High",0
6413,0,47,"Greater than 45",2,0,4,0,0,9,1,"Risk of Recidivism",4,"Low",0
6414,0,31,"25 - 45",3,0,6,0,0,4,1,"Risk of Recidivism",6,"Medium",0
6415,0,50,"Greater than 45",2,0,8,0,0,0,0,"Risk of Recidivism",8,"High",0
6420,0,24,"Less than 25",2,0,9,1,0,9,0,"Risk of Recidivism",9,"High",1
6422,1,22,"Less than 25",2,0,9,1,0,2,1,"Risk of Recidivism",9,"High",0
6424,0,45,"Greater than 45",3,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
6425,1,30,"25 - 45",2,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",0
6426,0,30,"25 - 45",6,0,8,0,0,5,0,"Risk of Recidivism",8,"High",1
6427,0,36,"25 - 45",2,0,2,0,0,4,0,"Risk of Recidivism",2,"Low",0
6428,1,43,"25 - 45",1,0,10,0,0,22,0,"Risk of Recidivism",10,"High",1
6430,0,50,"Greater than 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6431,1,24,"Less than 25",6,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",1
6432,1,42,"25 - 45",1,0,5,0,0,3,1,"Risk of Recidivism",5,"Medium",0
6433,1,29,"25 - 45",1,0,7,0,0,1,1,"Risk of Recidivism",7,"Medium",1
6434,1,28,"25 - 45",3,0,3,0,0,2,1,"Risk of Recidivism",3,"Low",0
6436,0,31,"25 - 45",3,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6439,0,25,"25 - 45",2,0,9,0,0,5,1,"Risk of Recidivism",9,"High",1
6441,0,36,"25 - 45",2,0,5,0,0,4,1,"Risk of Recidivism",5,"Medium",0
6442,0,24,"Less than 25",2,0,5,0,0,1,0,"Risk of Recidivism",5,"Medium",1
6443,0,28,"25 - 45",1,0,5,0,0,5,1,"Risk of Recidivism",5,"Medium",0
6446,0,31,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
6447,0,23,"Less than 25",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
6448,0,29,"25 - 45",1,0,6,0,0,4,0,"Risk of Recidivism",6,"Medium",1
6449,0,51,"Greater than 45",2,0,5,0,0,11,0,"Risk of Recidivism",5,"Medium",1
6450,0,34,"25 - 45",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
6451,0,29,"25 - 45",2,0,2,0,0,12,1,"Risk of Recidivism",2,"Low",1
6453,0,39,"25 - 45",2,0,10,1,0,13,1,"Risk of Recidivism",10,"High",1
6458,1,36,"25 - 45",3,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
6459,0,59,"Greater than 45",2,0,6,0,0,15,0,"Risk of Recidivism",6,"Medium",1
6462,0,23,"Less than 25",2,0,8,0,2,3,1,"Risk of Recidivism",8,"High",1
6463,0,31,"25 - 45",2,0,8,0,0,15,1,"Risk of Recidivism",8,"High",0
6466,0,53,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6467,0,34,"25 - 45",2,0,7,0,0,12,1,"Risk of Recidivism",7,"Medium",0
6468,1,63,"Greater than 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
6469,0,21,"Less than 25",6,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",1
6470,1,21,"Less than 25",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",1
6471,0,47,"Greater than 45",1,0,9,0,0,28,1,"Risk of Recidivism",9,"High",1
6473,0,34,"25 - 45",2,0,5,0,0,7,1,"Risk of Recidivism",5,"Medium",1
6475,0,43,"25 - 45",2,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
6477,0,58,"Greater than 45",1,0,5,0,0,4,1,"Risk of Recidivism",5,"Medium",1
6478,1,40,"25 - 45",3,0,3,0,0,4,1,"Risk of Recidivism",3,"Low",1
6480,0,36,"25 - 45",2,3,8,0,0,16,1,"Risk of Recidivism",8,"High",1
6481,1,23,"Less than 25",2,0,4,0,0,0,0,"Risk of Recidivism",4,"Low",0
6482,0,34,"25 - 45",2,0,2,0,0,5,1,"Risk of Recidivism",2,"Low",1
6483,0,56,"Greater than 45",1,0,2,0,0,13,1,"Risk of Recidivism",2,"Low",0
6484,1,52,"Greater than 45",1,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6485,0,56,"Greater than 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
6487,1,37,"25 - 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6488,1,50,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6489,0,25,"25 - 45",2,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",1
6490,0,22,"Less than 25",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",1
6491,1,43,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
6492,0,30,"25 - 45",1,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",0
6495,0,29,"25 - 45",4,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6496,0,24,"Less than 25",1,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
6497,0,29,"25 - 45",2,0,8,0,0,7,0,"Risk of Recidivism",8,"High",1
6498,1,27,"25 - 45",1,0,3,0,0,3,1,"Risk of Recidivism",3,"Low",0
6500,1,24,"Less than 25",1,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
6501,1,74,"Greater than 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6502,0,27,"25 - 45",2,0,7,0,1,8,0,"Risk of Recidivism",7,"Medium",1
6503,0,37,"25 - 45",3,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",1
6504,0,39,"25 - 45",2,0,10,1,1,8,1,"Risk of Recidivism",10,"High",1
6505,0,29,"25 - 45",1,0,2,0,0,5,1,"Risk of Recidivism",2,"Low",0
6507,0,25,"25 - 45",2,0,3,0,0,0,0,"Risk of Recidivism",3,"Low",1
6508,1,35,"25 - 45",2,0,3,0,0,5,1,"Risk of Recidivism",3,"Low",0
6511,0,29,"25 - 45",2,0,6,0,0,1,0,"Risk of Recidivism",6,"Medium",1
6512,0,36,"25 - 45",1,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
6513,0,61,"Greater than 45",2,0,4,0,0,13,1,"Risk of Recidivism",4,"Low",1
6514,0,26,"25 - 45",1,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",0
6518,0,28,"25 - 45",2,0,5,0,0,1,0,"Risk of Recidivism",5,"Medium",0
6520,1,26,"25 - 45",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",0
6521,1,39,"25 - 45",1,0,6,1,0,11,1,"Risk of Recidivism",6,"Medium",1
6522,0,22,"Less than 25",2,0,4,1,0,3,1,"Risk of Recidivism",4,"Low",1
6524,0,28,"25 - 45",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
6525,0,51,"Greater than 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",1
6526,1,35,"25 - 45",3,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
6527,1,23,"Less than 25",2,0,2,0,0,0,0,"Risk of Recidivism",2,"Low",0
6528,0,29,"25 - 45",2,1,6,2,0,6,1,"Risk of Recidivism",6,"Medium",1
6529,0,20,"Less than 25",6,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",1
6531,0,24,"Less than 25",2,0,9,0,2,1,0,"Risk of Recidivism",9,"High",1
6533,1,23,"Less than 25",3,0,4,1,0,2,0,"Risk of Recidivism",4,"Low",0
6534,1,33,"25 - 45",2,0,7,0,0,5,1,"Risk of Recidivism",7,"Medium",0
6535,0,21,"Less than 25",1,1,3,0,0,1,1,"Risk of Recidivism",3,"Low",1
6536,0,59,"Greater than 45",1,0,1,0,0,3,0,"Risk of Recidivism",1,"Low",0
6537,0,26,"25 - 45",1,0,4,0,0,4,1,"Risk of Recidivism",4,"Low",1
6538,0,36,"25 - 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6539,0,38,"25 - 45",6,0,1,0,0,2,1,"Risk of Recidivism",1,"Low",0
6541,0,19,"Less than 25",1,1,9,3,2,5,0,"Risk of Recidivism",9,"High",1
6546,0,28,"25 - 45",3,0,8,0,0,2,1,"Risk of Recidivism",8,"High",0
6547,0,23,"Less than 25",3,0,5,0,0,2,1,"Risk of Recidivism",5,"Medium",1
6548,0,21,"Less than 25",2,0,5,0,2,1,1,"Risk of Recidivism",5,"Medium",1
6549,0,52,"Greater than 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",1
6550,0,56,"Greater than 45",2,0,5,0,0,12,1,"Risk of Recidivism",5,"Medium",1
6551,0,40,"25 - 45",1,0,4,0,0,1,0,"Risk of Recidivism",4,"Low",0
6552,1,48,"Greater than 45",1,0,4,0,0,8,0,"Risk of Recidivism",4,"Low",1
6553,0,24,"Less than 25",2,0,6,1,2,2,0,"Risk of Recidivism",6,"Medium",0
6554,1,26,"25 - 45",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
6557,0,59,"Greater than 45",2,0,6,0,0,5,0,"Risk of Recidivism",6,"Medium",0
6558,0,66,"Greater than 45",1,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",1
6560,1,54,"Greater than 45",2,0,4,0,0,6,1,"Risk of Recidivism",4,"Low",0
6563,0,31,"25 - 45",1,0,7,0,0,4,0,"Risk of Recidivism",7,"Medium",1
6564,0,34,"25 - 45",1,0,3,0,0,0,1,"Risk of Recidivism",3,"Low",0
6566,0,25,"25 - 45",2,0,9,0,0,9,1,"Risk of Recidivism",9,"High",1
6570,0,47,"Greater than 45",1,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",0
6571,0,51,"Greater than 45",2,0,8,0,1,12,1,"Risk of Recidivism",8,"High",1
6572,0,25,"25 - 45",1,0,3,0,0,1,1,"Risk of Recidivism",3,"Low",0
6573,0,25,"25 - 45",6,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",1
6574,1,31,"25 - 45",2,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",1
6575,0,44,"25 - 45",3,0,1,0,0,2,1,"Risk of Recidivism",1,"Low",1
6577,0,36,"25 - 45",1,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",0
6578,0,77,"Greater than 45",1,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
6580,0,49,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6583,0,31,"25 - 45",2,0,7,0,0,0,1,"Risk of Recidivism",7,"Medium",0
6584,0,30,"25 - 45",1,0,3,0,1,1,1,"Risk of Recidivism",3,"Low",0
6585,0,29,"25 - 45",2,1,9,0,0,3,1,"Risk of Recidivism",9,"High",1
6586,1,53,"Greater than 45",1,0,5,0,0,6,1,"Risk of Recidivism",5,"Medium",1
6587,0,21,"Less than 25",2,0,9,1,0,1,1,"Risk of Recidivism",9,"High",1
6588,0,21,"Less than 25",2,0,4,0,0,0,1,"Risk of Recidivism",4,"Low",0
6589,1,27,"25 - 45",2,0,5,0,0,1,1,"Risk of Recidivism",5,"Medium",1
6591,1,65,"Greater than 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6592,1,59,"Greater than 45",1,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6593,0,59,"Greater than 45",2,0,1,0,0,0,0,"Risk of Recidivism",1,"Low",0
6594,0,24,"Less than 25",2,0,7,0,0,0,0,"Risk of Recidivism",7,"Medium",0
6595,0,40,"25 - 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6596,0,51,"Greater than 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",1
6597,0,34,"25 - 45",2,1,9,0,0,10,1,"Risk of Recidivism",9,"High",1
6600,0,30,"25 - 45",3,0,2,0,0,1,1,"Risk of Recidivism",2,"Low",1
6601,0,52,"Greater than 45",2,0,1,0,0,1,1,"Risk of Recidivism",1,"Low",0
6602,0,29,"25 - 45",1,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",1
6603,0,24,"Less than 25",2,0,9,0,0,15,1,"Risk of Recidivism",9,"High",1
6604,0,38,"25 - 45",2,0,3,0,0,2,1,"Risk of Recidivism",3,"Low",1
6605,1,22,"Less than 25",2,0,8,0,0,0,1,"Risk of Recidivism",8,"High",0
6606,0,43,"25 - 45",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",0
6608,0,32,"25 - 45",1,0,9,0,0,5,1,"Risk of Recidivism",9,"High",1
6611,0,55,"Greater than 45",2,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6613,0,26,"25 - 45",2,0,2,0,0,2,1,"Risk of Recidivism",2,"Low",0
6614,0,23,"Less than 25",1,0,2,0,1,1,0,"Risk of Recidivism",2,"Low",0
6615,1,47,"Greater than 45",6,0,1,0,0,0,1,"Risk of Recidivism",1,"Low",0
6616,0,28,"25 - 45",1,0,2,0,0,1,0,"Risk of Recidivism",2,"Low",1
6621,0,27,"25 - 45",3,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",1
6624,0,61,"Greater than 45",3,0,4,0,0,2,1,"Risk of Recidivism",4,"Low",1
6626,0,26,"25 - 45",2,0,2,0,0,0,1,"Risk of Recidivism",2,"Low",0
6627,0,41,"25 - 45",3,0,1,0,0,1,0,"Risk of Recidivism",1,"Low",0
6629,1,28,"25 - 45",1,0,5,0,0,1,0,"Risk of Recidivism",5,"Medium",1
6631,0,43,"25 - 45",2,0,5,0,0,0,1,"Risk of Recidivism",5,"Medium",1
6633,0,30,"25 - 45",1,0,4,0,0,3,1,"Risk of Recidivism",4,"Low",0
6634,0,33,"25 - 45",2,0,7,0,0,21,0,"Risk of Recidivism",7,"Medium",1
6636,0,21,"Less than 25",1,0,3,0,1,0,0,"Risk of Recidivism",3,"Low",0
6637,1,32,"25 - 45",1,0,1,0,1,0,0,"Risk of Recidivism",1,"Low",0
6638,0,22,"Less than 25",2,0,4,0,0,1,1,"Risk of Recidivism",4,"Low",1
6639,0,51,"Greater than 45",2,0,1,0,0,3,1,"Risk of Recidivism",1,"Low",0
6641,0,20,"Less than 25",2,0,10,0,1,2,1,"Risk of Recidivism",10,"High",1
